Giver,Reciver,Interaction Coefficient,Sample,N Open
Deae,Brla,-0.5248277676889214,My_20,13
Deae,Teas,-0.022241327133153323,My_20,13
Deae,Afia,-0.2793821350883599,My_20,13
Deae,Chae,-0.5822548472538279,My_20,13
Deae,Beae,-0.005687907702354588,My_20,13
Deae,Deae,0.0,My_20,13
Acer,Acer,0.0,My_20,13
Acer,Seum,-7.036887556590115e-08,My_20,13
Acer,Meus,-0.963488607428271,My_20,13
Acer,Raer,-0.003319276116988006,My_20,13
Acer,Boea,-0.00014516916949401936,My_20,13
Acer,Hyum,0.0041995990348969395,My_20,13
Acer,Meis,0.0004731614060663203,My_20,13
Acer,Brla,-4.791608660807823e-06,My_20,13
Acer,Teas,-0.05332611488243635,My_20,13
Acer,Afia,-0.5463760293515514,My_20,13
Acer,Chae,0.008914634897795112,My_20,13
Acer,Beae,-0.0005864444788545597,My_20,13
Acer,Deae,-0.1885137287920578,My_20,13
Seum,Acer,-0.9986247768057928,My_20,13
Seum,Seum,0.0,My_20,13
Seum,Meus,0.7838700547905887,My_20,13
Seum,Raer,0.46604556817894227,My_20,13
Seum,Boea,0.9949222197270033,My_20,13
Seum,Hyum,0.2882398536225962,My_20,13
Seum,Meis,0.9140355032576859,My_20,13
Seum,Brla,-0.7363149260017694,My_20,13
Seum,Teas,0.9880756402427077,My_20,13
Seum,Afia,-0.9991120821050716,My_20,13
Seum,Chae,0.4165591724877538,My_20,13
Seum,Beae,0.9945887107228448,My_20,13
Seum,Deae,-0.9832053617199192,My_20,13
Meus,Acer,-0.05275090392557887,My_20,13
Meus,Seum,-1.7875847687404468e-09,My_20,13
Meus,Meus,0.0,My_20,13
Meus,Raer,-0.0001840462835861047,My_20,13
Meus,Boea,-0.004489238169251176,My_20,13
Meus,Hyum,7.759911191461484e-05,My_20,13
Meus,Meis,-3.4437096416733247e-10,My_20,13
Meus,Brla,6.29556414265569e-05,My_20,13
Meus,Teas,-0.0005180050748192837,My_20,13
Meus,Afia,-0.052524095328963044,My_20,13
Meus,Chae,8.22958947295687e-05,My_20,13
Meus,Beae,-0.042768182547401175,My_20,13
Meus,Deae,-0.006374977025827862,My_20,13
Raer,Acer,0.14581101526430365,My_20,13
Raer,Seum,-0.04145908052562291,My_20,13
Raer,Meus,-0.9976700506580446,My_20,13
Raer,Raer,0.0,My_20,13
Raer,Boea,0.004623853396419038,My_20,13
Raer,Hyum,-0.3033529437256195,My_20,13
Raer,Meis,0.07795757155581247,My_20,13
Raer,Brla,-0.10909348458121171,My_20,13
Raer,Teas,-0.513286737676978,My_20,13
Raer,Afia,-0.9501110008581685,My_20,13
Raer,Chae,0.3992485248486667,My_20,13
Raer,Beae,-0.9663386318431784,My_20,13
Raer,Deae,-0.9139892124735031,My_20,13
Boea,Acer,0.0038096494416743,My_20,13
Boea,Seum,0.003603715128285872,My_20,13
Boea,Meus,0.005082714243814108,My_20,13
Boea,Raer,-2.217227375555963e-05,My_20,13
Boea,Boea,0.0,My_20,13
Boea,Hyum,-0.0088993170398821,My_20,13
Boea,Meis,-0.0038007210417104484,My_20,13
Boea,Brla,0.0016563360669443713,My_20,13
Boea,Teas,0.006121357644784222,My_20,13
Boea,Afia,0.005303867884297148,My_20,13
Boea,Chae,-0.8383970370434634,My_20,13
Boea,Beae,-0.0036596686647111785,My_20,13
Boea,Deae,-0.0020706074321323134,My_20,13
Hyum,Acer,-0.973297339487191,My_20,13
Hyum,Seum,0.039490607604048655,My_20,13
Hyum,Meus,-0.9996819780449459,My_20,13
Hyum,Raer,0.09930661151220352,My_20,13
Hyum,Boea,-0.7707096738073952,My_20,13
Hyum,Hyum,0.0,My_20,13
Hyum,Meis,0.0032840294132906725,My_20,13
Hyum,Brla,0.04978207434466202,My_20,13
Hyum,Teas,-0.7225576634043929,My_20,13
Hyum,Afia,0.011464322751548371,My_20,13
Hyum,Chae,0.1053464241591549,My_20,13
Hyum,Beae,0.003153755772846822,My_20,13
Hyum,Deae,0.10825870014043684,My_20,13
Meis,Acer,0.8493826977249203,My_20,13
Meis,Seum,0.9501574991058696,My_20,13
Meis,Meus,0.18480075824910497,My_20,13
Meis,Raer,0.4242755129780816,My_20,13
Meis,Boea,-0.9938272760332414,My_20,13
Meis,Hyum,0.6808898648784841,My_20,13
Meis,Meis,0.0,My_20,13
Meis,Brla,0.928268743227995,My_20,13
Meis,Teas,-0.611290090615269,My_20,13
Meis,Afia,0.9832318093641546,My_20,13
Meis,Chae,-0.9948105360436424,My_20,13
Meis,Beae,-0.9992667784589727,My_20,13
Meis,Deae,0.8883800465030539,My_20,13
Brla,Acer,-0.24104798884284184,My_20,13
Brla,Seum,-0.00016231762834639308,My_20,13
Brla,Meus,-0.005504442356560038,My_20,13
Brla,Raer,-0.001048763138380624,My_20,13
Brla,Boea,0.00018608708034805217,My_20,13
Brla,Hyum,0.0013262130922236113,My_20,13
Brla,Meis,0.00014905530737105712,My_20,13
Brla,Brla,0.0,My_20,13
Brla,Teas,-1.3564707964657348e-05,My_20,13
Brla,Afia,-0.27503782472883126,My_20,13
Brla,Chae,-0.00023952624169311452,My_20,13
Brla,Beae,-0.00015285357343663018,My_20,13
Brla,Deae,-0.06820644770036541,My_20,13
Teas,Acer,-0.08703278989919705,My_20,13
Teas,Seum,0.006678821425769813,My_20,13
Teas,Meus,0.025448393389511822,My_20,13
Teas,Raer,0.010372307330772532,My_20,13
Teas,Boea,-0.19829366700668458,My_20,13
Teas,Hyum,0.003539869739580384,My_20,13
Teas,Meis,0.0016794067959832399,My_20,13
Teas,Brla,0.01962717676360821,My_20,13
Teas,Teas,0.0,My_20,13
Teas,Afia,-0.8165241035892583,My_20,13
Teas,Chae,0.024424577489121253,My_20,13
Teas,Beae,0.002257533504308364,My_20,13
Teas,Deae,0.0011299671408142081,My_20,13
Afia,Acer,-0.4605697556281781,My_20,13
Afia,Seum,2.650655729129086e-07,My_20,13
Afia,Meus,-0.9571747758343179,My_20,13
Afia,Raer,-0.0028099589102584988,My_20,13
Afia,Boea,-0.00010127588930194649,My_20,13
Afia,Hyum,0.0035578476968225175,My_20,13
Afia,Meis,0.0004003364197242045,My_20,13
Afia,Brla,1.3139492755047816e-07,My_20,13
Afia,Teas,-0.04550769871010462,My_20,13
Afia,Afia,0.0,My_20,13
Afia,Chae,0.007543033097330168,My_20,13
Afia,Beae,-0.000787538016137954,My_20,13
Afia,Deae,-0.16424910127497333,My_20,13
Chae,Acer,0.00010624535187551333,My_20,13
Chae,Seum,8.233989252739593e-06,My_20,13
Chae,Meus,-0.8157301194707846,My_20,13
Chae,Raer,-6.156660984271535e-05,My_20,13
Chae,Boea,-0.013068939313044575,My_20,13
Chae,Hyum,0.0003391097798039441,My_20,13
Chae,Meis,-8.013706650450861e-06,My_20,13
Chae,Brla,0.00060258256043631,My_20,13
Chae,Teas,-0.011216305096866457,My_20,13
Chae,Afia,-0.3065040855260715,My_20,13
Chae,Chae,0.0,My_20,13
Chae,Beae,-0.027354291728712912,My_20,13
Chae,Deae,-0.03756159450217755,My_20,13
Beae,Acer,0.0008903922172264003,My_20,13
Beae,Seum,5.5955117704857934e-05,My_20,13
Beae,Meus,0.0007980793269800581,My_20,13
Beae,Raer,-0.0018841267323788634,My_20,13
Beae,Boea,0.00026783979622946845,My_20,13
Beae,Hyum,-0.004132796603619404,My_20,13
Beae,Meis,-0.00010766671084842691,My_20,13
Beae,Brla,-0.00403228421994323,My_20,13
Beae,Teas,0.005803002112508141,My_20,13
Beae,Afia,-0.00026335625115157064,My_20,13
Beae,Chae,-0.16731865890578163,My_20,13
Beae,Beae,0.0,My_20,13
Beae,Deae,0.0022312862156950207,My_20,13
Deae,Acer,-0.81208288902691,My_20,13
Deae,Seum,4.9025634958161236e-06,My_20,13
Deae,Meus,-0.9912705221234475,My_20,13
Deae,Raer,-0.014138923752785379,My_20,13
Deae,Boea,-0.0035857156962998903,My_20,13
Deae,Hyum,0.017830043043677874,My_20,13
Deae,Meis,0.002020935844066139,My_20,13
Deae,Brla,-0.0001699476375133274,My_20,13
Deae,Teas,-0.19516617220754917,My_20,13
Deae,Afia,-0.8384127626313915,My_20,13
Deae,Chae,0.037881337125448424,My_20,13
Deae,Beae,-0.024876168445317693,My_20,13
Deae,Deae,0.0,My_20,13
Acer,Acer,0.0,My_20,13
Acer,Seum,-7.036887556590115e-08,My_20,13
Acer,Meus,-0.963488607428271,My_20,13
Acer,Raer,-0.003319276116988006,My_20,13
Acer,Boea,-0.00014516916949401936,My_20,13
Acer,Hyum,0.0041995990348969395,My_20,13
Acer,Meis,0.0004731614060663203,My_20,13
Acer,Brla,-4.791608660807823e-06,My_20,13
Acer,Teas,-0.05332611488243635,My_20,13
Acer,Afia,-0.5463760293515514,My_20,13
Acer,Chae,0.008914634897795112,My_20,13
Acer,Beae,-0.0005864444788545597,My_20,13
Acer,Deae,-0.1885137287920578,My_20,13
Seum,Acer,-0.9986247768057928,My_20,13
Seum,Seum,0.0,My_20,13
Seum,Meus,0.7838700547905887,My_20,13
Seum,Raer,0.46604556817894227,My_20,13
Seum,Boea,0.9949222197270033,My_20,13
Seum,Hyum,0.2882398536225962,My_20,13
Seum,Meis,0.9140355032576859,My_20,13
Seum,Brla,-0.7363149260017694,My_20,13
Seum,Teas,0.9880756402427077,My_20,13
Seum,Afia,-0.9991120821050716,My_20,13
Seum,Chae,0.4165591724877538,My_20,13
Seum,Beae,0.9945887107228448,My_20,13
Seum,Deae,-0.9832053617199192,My_20,13
Meus,Acer,-0.05275090392557887,My_20,13
Meus,Seum,-1.7875847687404468e-09,My_20,13
Meus,Meus,0.0,My_20,13
Meus,Raer,-0.0001840462835861047,My_20,13
Meus,Boea,-0.004489238169251176,My_20,13
Meus,Hyum,7.759911191461484e-05,My_20,13
Meus,Meis,-3.4437096416733247e-10,My_20,13
Meus,Brla,6.29556414265569e-05,My_20,13
Meus,Teas,-0.0005180050748192837,My_20,13
Meus,Afia,-0.052524095328963044,My_20,13
Meus,Chae,8.22958947295687e-05,My_20,13
Meus,Beae,-0.042768182547401175,My_20,13
Meus,Deae,-0.006374977025827862,My_20,13
Raer,Acer,0.14581101526430365,My_20,13
Raer,Seum,-0.04145908052562291,My_20,13
Raer,Meus,-0.9976700506580446,My_20,13
Raer,Raer,0.0,My_20,13
Raer,Boea,0.004623853396419038,My_20,13
Raer,Hyum,-0.3033529437256195,My_20,13
Raer,Meis,0.07795757155581247,My_20,13
Raer,Brla,-0.10909348458121171,My_20,13
Raer,Teas,-0.513286737676978,My_20,13
Raer,Afia,-0.9501110008581685,My_20,13
Raer,Chae,0.3992485248486667,My_20,13
Raer,Beae,-0.9663386318431784,My_20,13
Raer,Deae,-0.9139892124735031,My_20,13
Boea,Acer,0.0038096494416743,My_20,13
Boea,Seum,0.003603715128285872,My_20,13
Boea,Meus,0.005082714243814108,My_20,13
Boea,Raer,-2.217227375555963e-05,My_20,13
Boea,Boea,0.0,My_20,13
Boea,Hyum,-0.0088993170398821,My_20,13
Boea,Meis,-0.0038007210417104484,My_20,13
Boea,Brla,0.0016563360669443713,My_20,13
Boea,Teas,0.006121357644784222,My_20,13
Boea,Afia,0.005303867884297148,My_20,13
Boea,Chae,-0.8383970370434634,My_20,13
Boea,Beae,-0.0036596686647111785,My_20,13
Boea,Deae,-0.0020706074321323134,My_20,13
Hyum,Acer,-0.973297339487191,My_20,13
Hyum,Seum,0.039490607604048655,My_20,13
Hyum,Meus,-0.9996819780449459,My_20,13
Hyum,Raer,0.09930661151220352,My_20,13
Hyum,Boea,-0.7707096738073952,My_20,13
Hyum,Hyum,0.0,My_20,13
Hyum,Meis,0.0032840294132906725,My_20,13
Hyum,Brla,0.04978207434466202,My_20,13
Hyum,Teas,-0.7225576634043929,My_20,13
Hyum,Afia,0.011464322751548371,My_20,13
Hyum,Chae,0.1053464241591549,My_20,13
Hyum,Beae,0.003153755772846822,My_20,13
Hyum,Deae,0.10825870014043684,My_20,13
Meis,Acer,0.8493826977249203,My_20,13
Meis,Seum,0.9501574991058696,My_20,13
Meis,Meus,0.18480075824910497,My_20,13
Meis,Raer,0.4242755129780816,My_20,13
Meis,Boea,-0.9938272760332414,My_20,13
Meis,Hyum,0.6808898648784841,My_20,13
Meis,Meis,0.0,My_20,13
Meis,Brla,0.928268743227995,My_20,13
Meis,Teas,-0.611290090615269,My_20,13
Meis,Afia,0.9832318093641546,My_20,13
Meis,Chae,-0.9948105360436424,My_20,13
Meis,Beae,-0.9992667784589727,My_20,13
Meis,Deae,0.8883800465030539,My_20,13
Brla,Acer,-0.24104798884284184,My_20,13
Brla,Seum,-0.00016231762834639308,My_20,13
Brla,Meus,-0.005504442356560038,My_20,13
Brla,Raer,-0.001048763138380624,My_20,13
Brla,Boea,0.00018608708034805217,My_20,13
Brla,Hyum,0.0013262130922236113,My_20,13
Brla,Meis,0.00014905530737105712,My_20,13
Brla,Brla,0.0,My_20,13
Brla,Teas,-1.3564707964657348e-05,My_20,13
Brla,Afia,-0.27503782472883126,My_20,13
Brla,Chae,-0.00023952624169311452,My_20,13
Brla,Beae,-0.00015285357343663018,My_20,13
Brla,Deae,-0.06820644770036541,My_20,13
Teas,Acer,-0.08703278989919705,My_20,13
Teas,Seum,0.006678821425769813,My_20,13
Teas,Meus,0.025448393389511822,My_20,13
Teas,Raer,0.010372307330772532,My_20,13
Teas,Boea,-0.19829366700668458,My_20,13
Teas,Hyum,0.003539869739580384,My_20,13
Teas,Meis,0.0016794067959832399,My_20,13
Teas,Brla,0.01962717676360821,My_20,13
Teas,Teas,0.0,My_20,13
Teas,Afia,-0.8165241035892583,My_20,13
Teas,Chae,0.024424577489121253,My_20,13
Teas,Beae,0.002257533504308364,My_20,13
Teas,Deae,0.0011299671408142081,My_20,13
Afia,Acer,-0.4605697556281781,My_20,13
Afia,Seum,2.650655729129086e-07,My_20,13
Afia,Meus,-0.9571747758343179,My_20,13
Afia,Raer,-0.0028099589102584988,My_20,13
Afia,Boea,-0.00010127588930194649,My_20,13
Afia,Hyum,0.0035578476968225175,My_20,13
Afia,Meis,0.0004003364197242045,My_20,13
Afia,Brla,1.3139492755047816e-07,My_20,13
Afia,Teas,-0.04550769871010462,My_20,13
Afia,Afia,0.0,My_20,13
Afia,Chae,0.007543033097330168,My_20,13
Afia,Beae,-0.000787538016137954,My_20,13
Afia,Deae,-0.16424910127497333,My_20,13
Chae,Acer,0.00010624535187551333,My_20,13
Chae,Seum,8.233989252739593e-06,My_20,13
Chae,Meus,-0.8157301194707846,My_20,13
Chae,Raer,-6.156660984271535e-05,My_20,13
Chae,Boea,-0.013068939313044575,My_20,13
Chae,Hyum,0.0003391097798039441,My_20,13
Chae,Meis,-8.013706650450861e-06,My_20,13
Chae,Brla,0.00060258256043631,My_20,13
Chae,Teas,-0.011216305096866457,My_20,13
Chae,Afia,-0.3065040855260715,My_20,13
Chae,Chae,0.0,My_20,13
Chae,Beae,-0.027354291728712912,My_20,13
Chae,Deae,-0.03756159450217755,My_20,13
Beae,Acer,0.0008903922172264003,My_20,13
Beae,Seum,5.5955117704857934e-05,My_20,13
Beae,Meus,0.0007980793269800581,My_20,13
Beae,Raer,-0.0018841267323788634,My_20,13
Beae,Boea,0.00026783979622946845,My_20,13
Beae,Hyum,-0.004132796603619404,My_20,13
Beae,Meis,-0.00010766671084842691,My_20,13
Beae,Brla,-0.00403228421994323,My_20,13
Beae,Teas,0.005803002112508141,My_20,13
Beae,Afia,-0.00026335625115157064,My_20,13
Beae,Chae,-0.16731865890578163,My_20,13
Beae,Beae,0.0,My_20,13
Beae,Deae,0.0022312862156950207,My_20,13
Deae,Acer,-0.81208288902691,My_20,13
Deae,Seum,4.9025634958161236e-06,My_20,13
Deae,Meus,-0.9912705221234475,My_20,13
Deae,Raer,-0.014138923752785379,My_20,13
Deae,Boea,-0.0035857156962998903,My_20,13
Deae,Hyum,0.017830043043677874,My_20,13
Deae,Meis,0.002020935844066139,My_20,13
Deae,Brla,-0.0001699476375133274,My_20,13
Deae,Teas,-0.19516617220754917,My_20,13
Deae,Afia,-0.8384127626313915,My_20,13
Deae,Chae,0.037881337125448424,My_20,13
Deae,Beae,-0.024876168445317693,My_20,13
Deae,Deae,0.0,My_20,13
Acer,Acer,0.0,My_20,13
Acer,Seum,-7.036887556590115e-08,My_20,13
Acer,Meus,-0.963488607428271,My_20,13
Acer,Raer,-0.003319276116988006,My_20,13
Acer,Boea,-0.00014516916949401936,My_20,13
Acer,Hyum,0.0041995990348969395,My_20,13
Acer,Meis,0.0004731614060663203,My_20,13
Acer,Brla,-4.791608660807823e-06,My_20,13
Acer,Teas,-0.05332611488243635,My_20,13
Acer,Afia,-0.5463760293515514,My_20,13
Acer,Chae,0.008914634897795112,My_20,13
Acer,Beae,-0.0005864444788545597,My_20,13
Acer,Deae,-0.1885137287920578,My_20,13
Seum,Acer,-0.9986247768057928,My_20,13
Seum,Seum,0.0,My_20,13
Seum,Meus,0.7838700547905887,My_20,13
Seum,Raer,0.46604556817894227,My_20,13
Seum,Boea,0.9949222197270033,My_20,13
Seum,Hyum,0.2882398536225962,My_20,13
Seum,Meis,0.9140355032576859,My_20,13
Seum,Brla,-0.7363149260017694,My_20,13
Seum,Teas,0.9880756402427077,My_20,13
Seum,Afia,-0.9991120821050716,My_20,13
Seum,Chae,0.4165591724877538,My_20,13
Seum,Beae,0.9945887107228448,My_20,13
Seum,Deae,-0.9832053617199192,My_20,13
Meus,Acer,-0.05275090392557887,My_20,13
Meus,Seum,-1.7875847687404468e-09,My_20,13
Meus,Meus,0.0,My_20,13
Meus,Raer,-0.0001840462835861047,My_20,13
Meus,Boea,-0.004489238169251176,My_20,13
Meus,Hyum,7.759911191461484e-05,My_20,13
Meus,Meis,-3.4437096416733247e-10,My_20,13
Meus,Brla,6.29556414265569e-05,My_20,13
Meus,Teas,-0.0005180050748192837,My_20,13
Meus,Afia,-0.052524095328963044,My_20,13
Meus,Chae,8.22958947295687e-05,My_20,13
Meus,Beae,-0.042768182547401175,My_20,13
Meus,Deae,-0.006374977025827862,My_20,13
Raer,Acer,0.14581101526430365,My_20,13
Raer,Seum,-0.04145908052562291,My_20,13
Raer,Meus,-0.9976700506580446,My_20,13
Raer,Raer,0.0,My_20,13
Raer,Boea,0.004623853396419038,My_20,13
Raer,Hyum,-0.3033529437256195,My_20,13
Raer,Meis,0.07795757155581247,My_20,13
Raer,Brla,-0.10909348458121171,My_20,13
Raer,Teas,-0.513286737676978,My_20,13
Raer,Afia,-0.9501110008581685,My_20,13
Raer,Chae,0.3992485248486667,My_20,13
Raer,Beae,-0.9663386318431784,My_20,13
Raer,Deae,-0.9139892124735031,My_20,13
Boea,Acer,0.0038096494416743,My_20,13
Boea,Seum,0.003603715128285872,My_20,13
Boea,Meus,0.005082714243814108,My_20,13
Boea,Raer,-2.217227375555963e-05,My_20,13
Boea,Boea,0.0,My_20,13
Boea,Hyum,-0.0088993170398821,My_20,13
Boea,Meis,-0.0038007210417104484,My_20,13
Boea,Brla,0.0016563360669443713,My_20,13
Boea,Teas,0.006121357644784222,My_20,13
Boea,Afia,0.005303867884297148,My_20,13
Boea,Chae,-0.8383970370434634,My_20,13
Boea,Beae,-0.0036596686647111785,My_20,13
Boea,Deae,-0.0020706074321323134,My_20,13
Hyum,Acer,-0.973297339487191,My_20,13
Hyum,Seum,0.039490607604048655,My_20,13
Hyum,Meus,-0.9996819780449459,My_20,13
Hyum,Raer,0.09930661151220352,My_20,13
Hyum,Boea,-0.7707096738073952,My_20,13
Hyum,Hyum,0.0,My_20,13
Hyum,Meis,0.0032840294132906725,My_20,13
Hyum,Brla,0.04978207434466202,My_20,13
Hyum,Teas,-0.7225576634043929,My_20,13
Hyum,Afia,0.011464322751548371,My_20,13
Hyum,Chae,0.1053464241591549,My_20,13
Hyum,Beae,0.003153755772846822,My_20,13
Hyum,Deae,0.10825870014043684,My_20,13
Meis,Acer,0.8493826977249203,My_20,13
Meis,Seum,0.9501574991058696,My_20,13
Meis,Meus,0.18480075824910497,My_20,13
Meis,Raer,0.4242755129780816,My_20,13
Meis,Boea,-0.9938272760332414,My_20,13
Meis,Hyum,0.6808898648784841,My_20,13
Meis,Meis,0.0,My_20,13
Meis,Brla,0.928268743227995,My_20,13
Meis,Teas,-0.611290090615269,My_20,13
Meis,Afia,0.9832318093641546,My_20,13
Meis,Chae,-0.9948105360436424,My_20,13
Meis,Beae,-0.9992667784589727,My_20,13
Meis,Deae,0.8883800465030539,My_20,13
Brla,Acer,-0.24104798884284184,My_20,13
Brla,Seum,-0.00016231762834639308,My_20,13
Brla,Meus,-0.005504442356560038,My_20,13
Brla,Raer,-0.001048763138380624,My_20,13
Brla,Boea,0.00018608708034805217,My_20,13
Brla,Hyum,0.0013262130922236113,My_20,13
Brla,Meis,0.00014905530737105712,My_20,13
Brla,Brla,0.0,My_20,13
Brla,Teas,-1.3564707964657348e-05,My_20,13
Brla,Afia,-0.27503782472883126,My_20,13
Brla,Chae,-0.00023952624169311452,My_20,13
Brla,Beae,-0.00015285357343663018,My_20,13
Brla,Deae,-0.06820644770036541,My_20,13
Teas,Acer,-0.08703278989919705,My_20,13
Teas,Seum,0.006678821425769813,My_20,13
Teas,Meus,0.025448393389511822,My_20,13
Teas,Raer,0.010372307330772532,My_20,13
Teas,Boea,-0.19829366700668458,My_20,13
Teas,Hyum,0.003539869739580384,My_20,13
Teas,Meis,0.0016794067959832399,My_20,13
Teas,Brla,0.01962717676360821,My_20,13
Teas,Teas,0.0,My_20,13
Teas,Afia,-0.8165241035892583,My_20,13
Teas,Chae,0.024424577489121253,My_20,13
Teas,Beae,0.002257533504308364,My_20,13
Teas,Deae,0.0011299671408142081,My_20,13
Afia,Acer,-0.4605697556281781,My_20,13
Afia,Seum,2.650655729129086e-07,My_20,13
Afia,Meus,-0.9571747758343179,My_20,13
Afia,Raer,-0.0028099589102584988,My_20,13
Afia,Boea,-0.00010127588930194649,My_20,13
Afia,Hyum,0.0035578476968225175,My_20,13
Afia,Meis,0.0004003364197242045,My_20,13
Afia,Brla,1.3139492755047816e-07,My_20,13
Afia,Teas,-0.04550769871010462,My_20,13
Afia,Afia,0.0,My_20,13
Afia,Chae,0.007543033097330168,My_20,13
Afia,Beae,-0.000787538016137954,My_20,13
Afia,Deae,-0.16424910127497333,My_20,13
Chae,Acer,0.00010624535187551333,My_20,13
Chae,Seum,8.233989252739593e-06,My_20,13
Chae,Meus,-0.8157301194707846,My_20,13
Chae,Raer,-6.156660984271535e-05,My_20,13
Chae,Boea,-0.013068939313044575,My_20,13
Chae,Hyum,0.0003391097798039441,My_20,13
Chae,Meis,-8.013706650450861e-06,My_20,13
Chae,Brla,0.00060258256043631,My_20,13
Chae,Teas,-0.011216305096866457,My_20,13
Chae,Afia,-0.3065040855260715,My_20,13
Chae,Chae,0.0,My_20,13
Chae,Beae,-0.027354291728712912,My_20,13
Chae,Deae,-0.03756159450217755,My_20,13
Beae,Acer,0.0008903922172264003,My_20,13
Beae,Seum,5.5955117704857934e-05,My_20,13
Beae,Meus,0.0007980793269800581,My_20,13
Beae,Raer,-0.0018841267323788634,My_20,13
Beae,Boea,0.00026783979622946845,My_20,13
Beae,Hyum,-0.004132796603619404,My_20,13
Beae,Meis,-0.00010766671084842691,My_20,13
Beae,Brla,-0.00403228421994323,My_20,13
Beae,Teas,0.005803002112508141,My_20,13
Beae,Afia,-0.00026335625115157064,My_20,13
Beae,Chae,-0.16731865890578163,My_20,13
Beae,Beae,0.0,My_20,13
Beae,Deae,0.0022312862156950207,My_20,13
Deae,Acer,-0.81208288902691,My_20,13
Deae,Seum,4.9025634958161236e-06,My_20,13
Deae,Meus,-0.9912705221234475,My_20,13
Deae,Raer,-0.014138923752785379,My_20,13
Deae,Boea,-0.0035857156962998903,My_20,13
Deae,Hyum,0.017830043043677874,My_20,13
Deae,Meis,0.002020935844066139,My_20,13
Deae,Brla,-0.0001699476375133274,My_20,13
Deae,Teas,-0.19516617220754917,My_20,13
Deae,Afia,-0.8384127626313915,My_20,13
Deae,Chae,0.037881337125448424,My_20,13
Deae,Beae,-0.024876168445317693,My_20,13
Deae,Deae,0.0,My_20,13
Acer,Acer,0.0,My_20,14
Acer,Seum,-0.0010188321779988057,My_20,14
Acer,Meus,-0.9014924364189727,My_20,14
Acer,Raer,-0.0008781991176508233,My_20,14
Acer,Boea,-0.08734777277251968,My_20,14
Acer,Hyum,-6.88336573970858e-07,My_20,14
Acer,Meis,0.00022628551248255862,My_20,14
Acer,Brla,0.000852674430386185,My_20,14
Acer,Teas,0.0004161573750790533,My_20,14
Acer,Afia,0.0029306054206408466,My_20,14
Acer,Chae,0.005609067370612121,My_20,14
Acer,Beae,0.003690068228986986,My_20,14
Acer,Deae,0.0040037619239088554,My_20,14
Seum,Acer,-0.9947710881157762,My_20,14
Seum,Seum,0.0,My_20,14
Seum,Meus,-0.9921968720377042,My_20,14
Seum,Raer,-0.16621496127223098,My_20,14
Seum,Boea,0.1681206831420953,My_20,14
Seum,Hyum,-0.5110277037148219,My_20,14
Seum,Meis,0.4738171977834474,My_20,14
Seum,Brla,-0.9961007484242734,My_20,14
Seum,Teas,-0.9334725186993352,My_20,14
Seum,Afia,-0.9949981371355904,My_20,14
Seum,Chae,0.9479881436404091,My_20,14
Seum,Beae,0.9621594598668463,My_20,14
Seum,Deae,0.983680934688747,My_20,14
Meus,Acer,-0.03636530522897783,My_20,14
Meus,Seum,5.594631114204344e-06,My_20,14
Meus,Meus,0.0,My_20,14
Meus,Raer,-8.180037006910565e-05,My_20,14
Meus,Boea,1.3484653055551788e-05,My_20,14
Meus,Hyum,3.1987111615368265e-05,My_20,14
Meus,Meis,1.1313128865706861e-05,My_20,14
Meus,Brla,1.8924115339067677e-05,My_20,14
Meus,Teas,0.00013895290523816185,My_20,14
Meus,Afia,-0.019440728220168846,My_20,14
Meus,Chae,-0.010787878992568941,My_20,14
Meus,Beae,-0.026362133970599777,My_20,14
Meus,Deae,1.4745581808060575e-05,My_20,14
Raer,Acer,0.4118715545851126,My_20,14
Raer,Seum,-0.004378181231363946,My_20,14
Raer,Meus,-0.999469069709918,My_20,14
Raer,Raer,0.0,My_20,14
Raer,Boea,0.5506977862397201,My_20,14
Raer,Hyum,0.11439147382823338,My_20,14
Raer,Meis,0.28636425168851726,My_20,14
Raer,Brla,0.11608012078578513,My_20,14
Raer,Teas,0.07698210460882444,My_20,14
Raer,Afia,0.5764285923021529,My_20,14
Raer,Chae,-0.9914453911404911,My_20,14
Raer,Beae,-0.998337801555861,My_20,14
Raer,Deae,-0.9791211609743911,My_20,14
Boea,Acer,0.0006774969200429009,My_20,14
Boea,Seum,-0.0015345532820311225,My_20,14
Boea,Meus,0.0012632578503636663,My_20,14
Boea,Raer,-0.0001752164722938846,My_20,14
Boea,Boea,0.0,My_20,14
Boea,Hyum,0.0022961704030595277,My_20,14
Boea,Meis,-0.001263205034428381,My_20,14
Boea,Brla,0.0005532402756468944,My_20,14
Boea,Teas,0.0016663872431691455,My_20,14
Boea,Afia,0.0019013749324904854,My_20,14
Boea,Chae,-0.07985464446525875,My_20,14
Boea,Beae,-0.2250638343346172,My_20,14
Boea,Deae,-0.07547642555090904,My_20,14
Hyum,Acer,0.44014363667351747,My_20,14
Hyum,Seum,0.4328297559727996,My_20,14
Hyum,Meus,0.8057910795111946,My_20,14
Hyum,Raer,0.17730786430328083,My_20,14
Hyum,Boea,0.2788910817399902,My_20,14
Hyum,Hyum,0.0,My_20,14
Hyum,Meis,0.2354624423862383,My_20,14
Hyum,Brla,-0.9808841955366935,My_20,14
Hyum,Teas,-0.9116317352186353,My_20,14
Hyum,Afia,0.06272794539099416,My_20,14
Hyum,Chae,0.03556478762692084,My_20,14
Hyum,Beae,0.031595346439387675,My_20,14
